date,dayOfWeek,dayOfMonth,month,year,reports,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp
11/09/2001,3,11,09,2001,1374,52.8,1024,9999.9,10,4.8,8,999.9,80.1,55,0
12/09/2001,4,12,09,2001,1344,55.2,1019.8,9999.9,10,7.3,11.1,15.9,84,61,0
13/09/2001,5,13,09,2001,1274,54.6,1021.3,9999.9,10,11.9,18.1,22,80.1,62.1,0
14/09/2001,6,14,09,2001,1403,44,1027.5,9999.9,10,12.6,19,22,64.4,55.4,0
15/09/2001,7,15,09,2001,1501,44.3,1025,9999.9,10,7.3,11.1,999.9,66.9,55,0
16/09/2001,1,16,09,2001,1340,47.8,1021.3,9999.9,10,6,9.9,999.9,71.6,53.6,0
17/09/2001,2,17,09,2001,1247,51.3,1017.3,9999.9,10,5.8,8.9,999.9,69.8,57.2,0
18/09/2001,3,18,09,2001,1286,54.2,1015.1,9999.9,8.1,7.7,12,999.9,69.8,57.2,0.06
19/09/2001,4,19,09,2001,1289,61.6,1004.8,9999.9,5,11.2,15,21,69.8,60.8,1.37
20/09/2001,5,20,09,2001,1368,53.3,1012.1,9999.9,8.5,8.9,15,16.9,73.9,55,0.05
21/09/2001,6,21,09,2001,1500,58.8,1011,9999.9,8.5,7,13,18.1,69.8,62.6,0.53
22/09/2001,7,22,09,2001,1435,54.7,1016.7,9999.9,8.8,5.1,8.9,16.9,75,54,0.01
23/09/2001,1,23,09,2001,1268,56.1,1013.8,9999.9,8.4,7.1,18.1,22.9,72,57,0.02
24/09/2001,2,24,09,2001,1284,42.9,1020.3,9999.9,10,15.9,20,26,55.4,48.2,0.69
25/09/2001,3,25,09,2001,1312,34.3,1021.2,9999.9,10,12.1,15.9,22,57.2,42.8,0.02
26/09/2001,4,26,09,2001,1394,36.8,1016.1,9999.9,10,9.8,13,18.1,69.8,48.2,0
27/09/2001,5,27,09,2001,1450,44.7,1018.6,9999.9,10,8.5,15,19,63,46.9,0
28/09/2001,6,28,09,2001,1462,47.1,1023.7,9999.9,10,10.6,15,20,55.4,53.6,0
29/09/2001,7,29,09,2001,1384,48.4,1027.5,9999.9,10,6.1,11.1,15.9,64.9,50,0
30/09/2001,1,30,09,2001,1346,50.4,1026.6,9999.9,8,5,8,999.9,71.6,46.4,0
01/10/2001,2,01,10,2001,1709,50.9,1019.2,9999.9,9.9,6.5,12,16.9,78.8,51.8,0
02/10/2001,3,02,10,2001,1411,55.8,1013.9,9999.9,9,5.6,11.1,999.9,82.4,55.4,0
03/10/2001,4,03,10,2001,1493,48,1010.1,9999.9,10,11.7,16.9,26,80.6,64.4,0
04/10/2001,5,04,10,2001,1336,50.5,1014.7,9999.9,8.4,6.5,15,18.1,69.8,51.8,0.41
05/10/2001,6,05,10,2001,1424,44.1,1015.8,9999.9,8.7,5.9,14,999.9,53.6,48.2,1.56
06/10/2001,7,06,10,2001,1366,31.2,1019.4,9999.9,10,8.7,18.1,23.9,51.8,35.6,0
07/10/2001,1,07,10,2001,1242,26.3,1026.4,9999.9,10,5,8.9,999.9,53.1,32,0
08/10/2001,2,08,10,2001,1381,34.9,1026.7,9999.9,10,9.1,14,22,66.2,42.8,0
09/10/2001,3,09,10,2001,1462,45.3,1021.7,9999.9,10,13.1,19,28.9,73.9,55,0
10/10/2001,4,10,10,2001,1380,53.8,1015.8,9999.9,9.9,16,19,27,68,61,0.07
11/10/2001,5,11,10,2001,1397,48.9,1017,9999.9,9.8,7.8,16.9,20,66,53.1,0.07
12/10/2001,6,12,10,2001,1477,53.4,1010.1,9999.9,9.1,10.2,15.9,999.9,60.8,53.6,0.73
13/10/2001,7,13,10,2001,1256,58.2,1004.7,9999.9,6,8.8,22.9,30.9,69.8,57.2,0.01
14/10/2001,1,14,10,2001,1197,48.6,1000.4,9999.9,8.9,8.9,21,28,60.8,50,1.79
15/10/2001,2,15,10,2001,1366,37.7,1015.4,9999.9,10,10.4,14,20,55,44.1,0.03
16/10/2001,3,16,10,2001,1312,38.7,1017.4,9999.9,9.6,12.3,21,27,53.6,44.6,0.08
17/10/2001,4,17,10,2001,1376,28.5,1024.9,9999.9,10,7.5,12,18.1,52,35.1,0.01
18/10/2001,5,18,10,2001,1404,32.2,1018.4,9999.9,10,11.9,22.9,28.9,64.4,42.8,0
19/10/2001,6,19,10,2001,1492,37.8,1013.2,9999.9,10,7.1,11.1,999.9,61,48,0
20/10/2001,7,20,10,2001,1516,37.6,1014.2,9999.9,10,7.6,14,16.9,69.8,46.4,0
21/10/2001,1,21,10,2001,1364,46.7,1015.6,9999.9,9.3,6.4,8.9,999.9,66,55,0
22/10/2001,2,22,10,2001,1311,51.3,1015.3,9999.9,8.4,5.9,8.9,999.9,63,54,0
23/10/2001,3,23,10,2001,1394,58.4,1000.1,9999.9,9.2,9.4,16.9,27,66.2,59,0.62
24/10/2001,4,24,10,2001,1271,57.6,997.2,9999.9,8.1,10.1,27,37.9,66,50,0
25/10/2001,5,25,10,2001,1280,29.3,1005,9999.9,10,21.2,29.9,50.9,50,36,0.47
26/10/2001,6,26,10,2001,1409,26.3,1017.1,9999.9,10,18.3,22.9,35,42.8,37.4,0
27/10/2001,7,27,10,2001,1372,23.8,1029.2,9999.9,10,9.7,14,999.9,46.9,37,0
28/10/2001,1,28,10,2001,1320,27.1,1031,9999.9,10,9.2,19,25.1,54,33.1,0
29/10/2001,2,29,10,2001,1343,36.3,1029.4,9999.9,10,10.6,18.1,23.9,62.1,44.1,0
30/10/2001,3,30,10,2001,1394,45.3,1031.5,9999.9,9.8,9,13,18.1,53.1,48,0.03
31/10/2001,4,31,10,2001,1578,40.6,1019.9,9999.9,10,11.5,18.1,28.9,69.1,50,0
01/11/2001,5,01,11,2001,1737,47.7,1010.8,9999.9,9.9,15.9,19,30.9,66.2,57.2,0
02/11/2001,6,02,11,2001,1461,46.2,1015.2,9999.9,9.5,10.1,15.9,22.9,66.9,55,0.05
03/11/2001,7,03,11,2001,1354,34.2,1026.7,9999.9,10,6.4,11.1,999.9,66.9,41,0
04/11/2001,1,04,11,2001,1260,41.1,1025.8,9999.9,10,6.9,12,999.9,62.6,44.6,0
05/11/2001,2,05,11,2001,1315,34.4,1028.3,9999.9,10,4.3,7,999.9,55.4,35.6,0
06/11/2001,3,06,11,2001,1338,32.5,1024.7,9999.9,10,7,12,16.9,63,39,0
07/11/2001,4,07,11,2001,1367,42.7,1022,9999.9,10,5.7,9.9,16.9,71.6,46.4,0
08/11/2001,5,08,11,2001,1305,46.9,1019.5,9999.9,9.8,11.5,22.9,30.9,64.9,42.1,0.01
09/11/2001,6,09,11,2001,1278,33.7,1028.5,9999.9,10,8,18.1,22,53.1,33.1,0
10/11/2001,7,10,11,2001,1348,36.2,1018,9999.9,10,11.9,16.9,22,62.6,39.2,0
11/11/2001,1,11,11,2001,1274,37.3,1027.8,9999.9,10,9,15.9,21,51.1,41,0
12/11/2001,2,12,11,2001,1247,36.6,1030.9,9999.9,10,5.5,8.9,999.9,57,35.1,0
13/11/2001,3,13,11,2001,1340,35.5,1024.7,9999.9,10,9.4,14,19,64.4,46.4,0
14/11/2001,4,14,11,2001,1310,50.1,1020.6,9999.9,6.6,8,14,15.9,63,51.1,0.15
15/11/2001,5,15,11,2001,1354,55.5,1018.7,9999.9,6.4,8.5,14,999.9,68,53.6,0.06
16/11/2001,6,16,11,2001,1420,53.6,1021.7,9999.9,5.1,6.7,11.1,999.9,64,48,0
17/11/2001,7,17,11,2001,1345,49.4,1027.4,9999.9,6,4.9,8,999.9,64.9,42.1,0
18/11/2001,1,18,11,2001,1276,53,1022.2,9999.9,2.8,6.5,11.1,999.9,64.4,50,0
19/11/2001,2,19,11,2001,1275,44.8,1015.7,9999.9,8.1,11.6,21,29.9,60.8,42.8,0.07
20/11/2001,3,20,11,2001,1302,25.1,1022.7,9999.9,10,8.4,16.9,22,43,30,0.02
21/11/2001,4,21,11,2001,1308,30.1,1013.6,9999.9,10,9.8,14,16.9,55.4,35.6,0
22/11/2001,5,22,11,2001,1012,35.4,1011.4,9999.9,10,9.1,15.9,21,57.2,39.2,0
23/11/2001,6,23,11,2001,1284,38.6,1009.9,9999.9,10,10.2,13,18.1,60.8,48.2,0
24/11/2001,7,24,11,2001,1397,55.3,1001.3,9999.9,9.7,14,20,30.9,64.9,57,0.13
25/11/2001,1,25,11,2001,1153,44.8,1004.8,9999.9,9.8,16.3,22,29.9,60.8,44.6,0.34
26/11/2001,2,26,11,2001,1313,41.9,1019.1,9999.9,9.5,9.8,16.9,20,51.8,39.2,0
27/11/2001,3,27,11,2001,1270,44.5,1012.2,9999.9,7.7,10.9,16.9,22,53.6,37.4,0.12
28/11/2001,4,28,11,2001,1335,35.5,1024,9999.9,9.5,6.7,12,999.9,42.8,35.6,0
29/11/2001,5,29,11,2001,1263,43.7,1017.9,9999.9,8,8.3,13,999.9,46.4,41,0.18
30/11/2001,6,30,11,2001,1369,46.4,1006.4,9999.9,7.7,11.7,15.9,22.9,50,43,0.42
01/12/2001,7,01,12,2001,1436,38.5,1017.7,9999.9,8.7,11.3,15,21,44.6,37.4,0.05
02/12/2001,1,02,12,2001,1174,37.2,1023.9,9999.9,6.3,6.9,15,22.9,54,33.1,0
03/12/2001,2,03,12,2001,1280,44.8,1019.1,9999.9,9.9,8.6,15.9,22.9,55.4,42.8,0
04/12/2001,3,04,12,2001,1378,52.8,1017.9,9999.9,10,10.1,14,18.1,64,53.1,0
05/12/2001,4,05,12,2001,1335,56.4,1015.9,9999.9,9.8,13.4,21,30.9,68,59,0
06/12/2001,5,06,12,2001,1313,39.1,1017.7,9999.9,10,10.6,21,29.9,64.4,39.2,0.09
07/12/2001,6,07,12,2001,1477,39.5,1018.6,9999.9,9.8,7,13,999.9,46.9,35.1,0
08/12/2001,7,08,12,2001,1258,41.2,1018.5,9999.9,8.2,7.5,14,999.9,48.2,41,0
09/12/2001,1,09,12,2001,1096,26.4,1024.2,9999.9,9.8,6.5,12,999.9,43,26.1,0
10/12/2001,2,10,12,2001,1277,27.1,1022,9999.9,10,6.7,9.9,15.9,48.2,30.2,0
11/12/2001,3,11,12,2001,1272,31.7,1024.6,9999.9,9.5,5.2,8.9,999.9,48,28.9,0
12/12/2001,4,12,12,2001,1306,39.3,1019.9,9999.9,6.5,7.2,9.9,15,48.2,41,0.02
13/12/2001,5,13,12,2001,1336,42.3,1012.2,9999.9,7.3,8.6,12,999.9,48.2,35.6,0.21
14/12/2001,6,14,12,2001,1371,31.5,1014.8,9999.9,5.5,7,12,999.9,41,32,0
15/12/2001,7,15,12,2001,1290,34.5,1026.1,9999.9,4.4,6.4,15,20,41,33.1,0
16/12/2001,1,16,12,2001,1114,39.7,1023.4,9999.9,6.5,7.9,12,19,46.9,39.9,0.06
17/12/2001,2,17,12,2001,1254,42.7,1011.4,9999.9,6.9,6.8,12,999.9,46.9,41,0.27
18/12/2001,3,18,12,2001,1251,31.2,1012,9999.9,8,6.8,12,999.9,48.2,30.2,0
19/12/2001,4,19,12,2001,1234,30.7,1009.9,9999.9,8,9.7,16.9,23.9,44.6,33.8,0.05
20/12/2001,5,20,12,2001,1174,17.8,1020.1,9999.9,10,8.1,14,20,42.1,28,0
21/12/2001,6,21,12,2001,1243,20.1,1025.3,9999.9,10,4.5,8,999.9,42.8,24.8,0
22/12/2001,7,22,12,2001,1187,30.1,1017.1,9999.9,9.5,12.4,18.1,28.9,46.9,35.1,0.07
23/12/2001,1,23,12,2001,1098,24.8,1008.5,9999.9,8.4,14.9,21,28.9,48.9,24.1,0
24/12/2001,2,24,12,2001,908,14.3,1012.9,9999.9,6.1,13.3,22,30.9,26.6,19.4,0
25/12/2001,3,25,12,2001,691,9.7,1017.8,9999.9,9.4,9.3,15,19,24.8,12.2,0
26/12/2001,4,26,12,2001,892,8.2,1012.7,9999.9,8.7,10,14,19,17.6,10.4,0
27/12/2001,5,27,12,2001,1062,16,1006,9999.9,8,12.3,16.9,22.9,28.9,17.1,0
28/12/2001,6,28,12,2001,1083,16.1,1004.2,9999.9,8.5,11.6,16.9,27,28.4,21.2,0
29/12/2001,7,29,12,2001,1068,5.7,1015.3,9999.9,9.7,11.8,15.9,19,21.9,12,0
30/12/2001,1,30,12,2001,949,4,1023.4,9999.9,10,11.1,15.9,21,19.4,6.8,0
31/12/2001,2,31,12,2001,1045,5.5,1023.6,9999.9,10,10,14,999.9,21.2,8.6,0
01/01/2002,3,01,01,2002,1874,4.8,1026.5,9999.9,10,5.3,9.9,999.9,26.6,10.4,0
02/01/2002,4,02,01,2002,1188,11.3,1031.2,9999.9,10,4.5,7,999.9,32,15.1,0
03/01/2002,5,03,01,2002,1118,11.6,1026.7,9999.9,10,6.6,9.9,999.9,30.2,15.8,0
04/01/2002,6,04,01,2002,1150,15.3,1020.2,9999.9,10,10.6,16.9,26,39.2,19.4,0
05/01/2002,7,05,01,2002,1103,22.6,1015.2,9999.9,9.2,9.3,13,16.9,37.4,28.4,99.99
06/01/2002,1,06,01,2002,1038,27.6,1012.5,9999.9,6.9,9.7,15.9,21,37.9,30.9,0.02
07/01/2002,2,07,01,2002,1172,13,1019.9,9999.9,10,10.4,15,20,32,17.1,0
08/01/2002,3,08,01,2002,1244,18.7,1013,9999.9,10,10.5,15,22.9,41,21.2,0
09/01/2002,4,09,01,2002,1317,31.5,1004.3,9999.9,10,12,15,22,55.9,39,0
10/01/2002,5,10,01,2002,1376,33.1,1011.2,9999.9,10,7.3,11.1,999.9,48.2,35.6,0
11/01/2002,6,11,01,2002,1337,27,1017.2,9999.9,10,10.4,14,16.9,43,33.1,0
12/01/2002,7,12,01,2002,1341,26.6,1010,9999.9,10,9.5,15.9,21,43,32,0
13/01/2002,1,13,01,2002,1197,22,1009,9999.9,10,7.9,13,18.1,42.8,24.8,0
14/01/2002,2,14,01,2002,1194,29.7,1004.6,9999.9,9.2,9.8,18.1,22,41,33.8,0.03
15/01/2002,3,15,01,2002,1355,26.8,1015.2,9999.9,8.3,12.3,18.1,26,35.6,30.2,0
16/01/2002,4,16,01,2002,1263,23.9,1021.9,9999.9,7.8,7.9,11.1,19,35.6,28.4,0.03
17/01/2002,5,17,01,2002,1115,17.5,1020.5,9999.9,9,10,15.9,22.9,34,14,0.08
18/01/2002,6,18,01,2002,1236,10.8,1024.5,9999.9,9.8,7.9,11.1,999.9,25,15.1,0
19/01/2002,7,19,01,2002,1182,9.8,1019.5,9999.9,10,5.5,9.9,999.9,28.9,15.1,0
20/01/2002,1,20,01,2002,1123,23.8,1015.2,9999.9,8.5,9.8,15,21,37.4,24.8,0.02
21/01/2002,2,21,01,2002,1083,26.4,1010,9999.9,8.1,11.2,19,22.9,35.6,30.2,0.04
22/01/2002,3,22,01,2002,1267,25.3,1017.2,9999.9,10,10,19,27,55.9,30.9,0
23/01/2002,4,23,01,2002,1253,37.6,1008.6,9999.9,6.7,10.9,19,28.9,50,41,0.01
24/01/2002,5,24,01,2002,1305,26.7,1013.6,9999.9,10,10.4,14,19,41,35.1,0
25/01/2002,6,25,01,2002,1402,20.7,1019.9,9999.9,10,10.9,15,22,51.8,28.4,0
26/01/2002,7,26,01,2002,1386,25.3,1016.2,9999.9,10,11.1,15.9,22.9,55.4,33.8,0
27/01/2002,1,27,01,2002,1274,30.1,1014.9,9999.9,10,11.2,15.9,22.9,61,37,0
28/01/2002,2,28,01,2002,1276,33.9,1012.4,9999.9,9.3,8,15.9,25.1,53.6,39.2,0
29/01/2002,3,29,01,2002,1200,32,1014.6,9999.9,9.3,9.8,13,999.9,39.2,33.8,0
30/01/2002,4,30,01,2002,1064,29.8,1021.8,9999.9,5.4,8.4,15,19,35.6,30.2,0.16
31/01/2002,5,31,01,2002,988,30.7,1018,9999.9,3.9,12.5,18.1,23.9,33.8,30.2,0
01/02/2002,6,01,02,2002,1378,26.4,1015.6,9999.9,8.9,12.5,21,30.9,35.6,26.6,0.48
02/02/2002,7,02,02,2002,1219,18,1030.7,9999.9,8.3,7.2,13,22,34,15.1,0
03/02/2002,1,03,02,2002,1041,23.4,1020.2,9999.9,9.5,10.8,16.9,22.9,36,25,0
04/02/2002,2,04,02,2002,1068,9.2,1028,9999.9,10,12.5,19,25.1,33.1,14,0
05/02/2002,3,05,02,2002,1153,10.5,1031.6,9999.9,10,8.9,15.9,21,32,12.2,0
06/02/2002,4,06,02,2002,1201,19,1023.9,9999.9,10,6.5,11.1,999.9,37.4,21.2,0
07/02/2002,5,07,02,2002,1227,24.8,1017.1,9999.9,7.4,9,14,999.9,39.2,24.8,0
08/02/2002,6,08,02,2002,1300,28.9,1018.4,9999.9,6.1,9,13,999.9,42.8,30.2,0
09/02/2002,7,09,02,2002,1261,31.6,1018.7,9999.9,8.3,8,13,19,53.6,35.6,0
10/02/2002,1,10,02,2002,1102,34.4,1015.3,9999.9,8.8,12,22.9,28.9,48.2,33.8,0.04
11/02/2002,2,11,02,2002,1231,18.5,1026.2,9999.9,10,10.8,20,27,35.6,21.2,0
12/02/2002,3,12,02,2002,1339,25.4,1012.6,9999.9,10,16.7,22.9,30.9,43,35.1,0
13/02/2002,4,13,02,2002,1157,10.1,1026.7,9999.9,10,9.1,15.9,21,37.9,19,0
14/02/2002,5,14,02,2002,1211,20.1,1022.7,9999.9,10,12,21,28.9,44.6,28.4,0
15/02/2002,6,15,02,2002,1394,27.4,1012.8,9999.9,9.9,13.8,20,25.1,42.8,37.4,0
16/02/2002,7,16,02,2002,1237,26.9,1011.9,9999.9,10,13.1,18.1,26,42.8,35.6,0
17/02/2002,1,17,02,2002,1040,20.4,1022,9999.9,10,8.6,15,999.9,39,28,0
18/02/2002,2,18,02,2002,1222,22.2,1022.9,9999.9,10,11,16.9,23.9,50,28.4,0
19/02/2002,3,19,02,2002,1171,34.9,1013.1,9999.9,9.1,11.9,16.9,25.1,48.2,39.2,0.11
20/02/2002,4,20,02,2002,1247,45.9,999.9,9999.9,7,13.5,20,27,55,39,0.35
21/02/2002,5,21,02,2002,1253,30.2,1010.2,9999.9,8.6,12.2,21,28,37.4,30.2,0.05
22/02/2002,6,22,02,2002,1275,20.4,1023.7,9999.9,10,9.3,15,999.9,39.2,24.8,0
23/02/2002,7,23,02,2002,1261,24.4,1020.8,9999.9,10,8.3,15.9,22,46.4,26.6,0
24/02/2002,1,24,02,2002,1218,31.7,1014.5,9999.9,10,14.3,23.9,29.9,60.8,37.4,0
25/02/2002,2,25,02,2002,1213,33.4,1011.5,9999.9,9.5,13.2,21,28.9,55.9,35.1,0
26/02/2002,3,26,02,2002,1098,24.4,1013.1,9999.9,4.9,11.3,15.9,22.9,35.1,24.1,0
27/02/2002,4,27,02,2002,1192,12.6,1015.7,9999.9,8.8,12.6,15.9,22,26.1,17.1,0.01
28/02/2002,5,28,02,2002,1198,12,1019,9999.9,9.8,11,16.9,23.9,32,15.1,0
01/03/2002,6,01,03,2002,1539,17.9,1025.6,9999.9,10,7.4,12,999.9,32,23,0
02/03/2002,7,02,03,2002,1093,31.9,1015.3,9999.9,3,6.7,13,999.9,35.6,32,0.38
03/03/2002,1,03,03,2002,915,13.8,1013.7,9999.9,5.7,10.8,16.9,20,33.8,10.4,0.29
04/03/2002,2,04,03,2002,969,-4.6,1024.4,9999.9,9.4,11,15.9,21,15.8,-4,0
05/03/2002,3,05,03,2002,1108,16,1022.9,9999.9,8,7.2,11.1,18.1,34,15.1,0.21
06/03/2002,4,06,03,2002,1233,29.9,1018.2,9999.9,8.9,6.8,11.1,999.9,46,30.9,0.07
07/03/2002,5,07,03,2002,1227,32.7,1022.1,9999.9,7.4,10.4,14,999.9,39.2,33.8,0
08/03/2002,6,08,03,2002,1467,46.4,1014,9999.9,8.1,12.6,20,28,63,39,0.25
09/03/2002,7,09,03,2002,1224,42,1008,9999.9,7.1,21.3,32.1,44.9,62.6,26.6,0.19
10/03/2002,1,10,03,2002,1075,7.3,1029.6,9999.9,10,18.9,29.9,36.9,28.4,15.8,0
11/03/2002,2,11,03,2002,1297,17.7,1025.7,9999.9,10,9.8,18.1,23.9,55.9,21.9,0
12/03/2002,3,12,03,2002,1278,33.3,1017.3,9999.9,9.2,5.6,8.9,999.9,62.1,32,0
13/03/2002,4,13,03,2002,1413,39.1,1011.2,9999.9,9.6,8.8,15,25.1,59,35.6,0
14/03/2002,5,14,03,2002,1436,42.1,1010.3,9999.9,9.9,11,21,26,64.9,39,0
15/03/2002,6,15,03,2002,1494,40,1006.9,9999.9,10,12.5,18.1,25.1,62.1,39,0.02
16/03/2002,7,16,03,2002,1256,27.9,1024.5,9999.9,9.7,13.9,18.1,22.9,41,33.1,0
17/03/2002,1,17,03,2002,1136,30.2,1022.5,9999.9,9.3,10.9,15,999.9,39.2,33.8,0
18/03/2002,2,18,03,2002,1262,35.4,1022.3,9999.9,7.9,6.8,9.9,999.9,46,37,0.01
19/03/2002,3,19,03,2002,1233,36.7,1023.5,9999.9,8.9,7.2,11.1,999.9,48.2,35.6,0
20/03/2002,4,20,03,2002,1290,38.7,1019.2,9999.9,7.7,8.2,12,14,46.4,37.4,0.06
21/03/2002,5,21,03,2002,1163,21,1025.2,9999.9,8.8,13.5,22,28.9,39.2,21.2,0
22/03/2002,6,22,03,2002,1217,5.3,1028.6,9999.9,10,14.7,19,28.9,37.9,15.1,0
23/03/2002,7,23,03,2002,1214,12.6,1017.8,9999.9,10,13.8,22.9,27,53.1,27,0
24/03/2002,1,24,03,2002,1227,26.8,1017.6,9999.9,10,11.2,22,28,48.9,32,0
25/03/2002,2,25,03,2002,1122,21.4,1025,9999.9,8,18,22.9,28.9,30.2,24.8,0
26/03/2002,3,26,03,2002,1216,23,1023.7,9999.9,9.8,13,15.9,19,35.6,26.6,0
27/03/2002,4,27,03,2002,1342,25.4,1024.6,9999.9,10,4.3,12,999.9,46.4,24.8,0.02
28/03/2002,5,28,03,2002,1424,31.5,1016.7,9999.9,9.4,10.7,16.9,22.9,48.9,32,0
29/03/2002,6,29,03,2002,1247,42,1010.2,9999.9,5.4,5.5,9.9,999.9,46.9,37,0.37
30/03/2002,7,30,03,2002,1334,34.9,1013.8,9999.9,9.1,10.1,19,23.9,52,37,0
31/03/2002,1,31,03,2002,1137,31,1018.1,9999.9,10,8.2,20,27,50,32,0
01/04/2002,2,01,04,2002,1528,28.3,1017.1,9999.9,8.2,5.7,11.1,999.9,43,28,0.2
02/04/2002,3,02,04,2002,1269,38.3,1009.6,9999.9,7.3,9.8,15.9,22,46.4,33.8,0.14
03/04/2002,4,03,04,2002,1304,29.8,1022.9,9999.9,9.8,9.7,15.9,21,41,30.2,0
04/04/2002,5,04,04,2002,1340,26.1,1031,9999.9,9,7.5,12,999.9,37.4,30.2,0
05/04/2002,6,05,04,2002,1534,28.4,1030.6,9999.9,8.3,6,13,18.1,42.8,26.6,0
06/04/2002,7,06,04,2002,1361,25.6,1030.4,9999.9,9.5,6.1,12,999.9,44.1,26.1,0
07/04/2002,1,07,04,2002,1103,31.5,1020.3,9999.9,9.6,9.9,15,19,48.2,35.6,0.3
08/04/2002,2,08,04,2002,1203,49.4,1011.4,9999.9,5.2,6.6,12,16.9,55,48,0.84
09/04/2002,3,09,04,2002,1348,41.9,1018.8,9999.9,7.4,7.8,15,999.9,53.6,42.8,0.33
10/04/2002,4,10,04,2002,1477,34.7,1030.9,9999.9,9.6,7.8,14,20,64.4,37.4,0
11/04/2002,5,11,04,2002,1438,39.2,1019.8,9999.9,10,12.8,19,26,75.9,51.1,0
12/04/2002,6,12,04,2002,1377,51.4,1016.4,9999.9,8.8,9.9,14,18.1,73.9,50,0
13/04/2002,7,13,04,2002,1331,44.9,1020.4,9999.9,9.1,5.1,9.9,999.9,64.4,44.6,0
14/04/2002,1,14,04,2002,1297,47,1012.3,9999.9,9.1,6.3,16.9,23.9,77,46,0
15/04/2002,2,15,04,2002,1494,57,1007,9999.9,10,11.7,19,25.1,87.8,64.4,0
16/04/2002,3,16,04,2002,1328,60.2,1010.9,9999.9,10,15.7,27,32.1,88,66.9,0
17/04/2002,4,17,04,2002,1347,60.6,1013.2,9999.9,10,11.3,22,27,84.2,66.2,99.99
18/04/2002,5,18,04,2002,1357,59.1,1012.9,9999.9,9.8,11.2,22,32.1,89.6,68,0
19/04/2002,6,19,04,2002,1364,51.7,1012.8,9999.9,10,12.7,19,33,82.4,51.8,99.99
20/04/2002,7,20,04,2002,1323,34,1019.8,9999.9,9,15.8,22.9,25.1,52,42.1,99.99
21/04/2002,1,21,04,2002,1108,38.4,9999.9,9999.9,6.3,14.6,19,25.1,42.8,41,99.99
22/04/2002,2,22,04,2002,1198,35.6,9999.9,9999.9,8.2,7.4,11.1,999.9,44.6,37.4,99.99
23/04/2002,3,23,04,2002,1321,33.1,1020.4,9999.9,10,6.4,13,15.9,60.8,35.6,0
24/04/2002,4,24,04,2002,1297,44,1013.9,9999.9,9.6,12,29.9,35,73.9,50,99.99
25/04/2002,5,25,04,2002,1326,28.3,1018.8,9999.9,10,17.3,28,35.9,55.4,37.4,0
26/04/2002,6,26,04,2002,1401,26.5,1025.3,9999.9,10,7.5,13,15,51.8,37.4,0
27/04/2002,7,27,04,2002,1282,30.8,1020.9,9999.9,8.4,10.7,19,23.9,48.2,44.6,0.57
28/04/2002,1,28,04,2002,1152,44,1003.3,9999.9,7.3,14.3,21,30.9,60.8,42.8,0.1
29/04/2002,2,29,04,2002,1480,36.7,1015.5,9999.9,10,8.6,15.9,21,61,42.1,0
30/04/2002,3,30,04,2002,1351,34.6,1012.1,9999.9,10,6,14,999.9,57.2,51.8,0
01/05/2002,4,01,05,2002,1497,33.3,1008.3,9999.9,9.9,8.1,15,999.9,62.1,50,0
02/05/2002,5,02,05,2002,1269,37,1004.6,9999.9,9.4,13.3,21,33,53.6,44.6,0.05
03/05/2002,6,03,05,2002,1316,28.2,1017.8,9999.9,10,8.3,14,999.9,53.1,39,0
04/05/2002,7,04,05,2002,1315,30.9,1021.9,9999.9,10,5.6,9.9,15.9,69.8,41,0
05/05/2002,1,05,05,2002,1281,42,1021.1,9999.9,10,7.4,13,999.9,68,50,0
06/05/2002,2,06,05,2002,1274,55.5,1012.5,9999.9,9.1,10.1,15,23.9,75.2,60.8,0
07/05/2002,3,07,05,2002,1308,51,1015.2,9999.9,9.3,11.6,18.1,25.1,73.4,48.2,0
08/05/2002,4,08,05,2002,1396,47.9,1014.3,9999.9,7.7,9.4,15,999.9,62.6,44.6,0.2
09/05/2002,5,09,05,2002,1396,50,1006.8,9999.9,7.9,15.2,27,35,66.9,53.1,99.99
10/05/2002,6,10,05,2002,1523,29.1,1023,9999.9,10,10.9,21,27,66.2,44.6,0
11/05/2002,7,11,05,2002,1267,34.1,1026.3,9999.9,7.9,9.9,20,27,61,46,0.48
12/05/2002,1,12,05,2002,1174,49.2,1014.2,9999.9,3.2,6.2,12,999.9,57.2,46.4,1.04
13/05/2002,2,13,05,2002,1405,39.9,1015.9,9999.9,9.1,11.3,16.9,22.9,57.2,44.6,0
14/05/2002,3,14,05,2002,1448,40.8,1016.7,9999.9,9.7,7.8,12,15.9,64.9,43,0
15/05/2002,4,15,05,2002,1540,44.5,1017.6,9999.9,9.8,9,20,27,75.9,45,0
16/05/2002,5,16,05,2002,1273,52.9,1011.8,9999.9,8.8,11.1,16.9,22.9,69.8,46.4,0
17/05/2002,6,17,05,2002,1425,33.8,1019.8,9999.9,10,13.5,19,22.9,46.9,41,0
18/05/2002,7,18,05,2002,1374,32.1,1022.7,9999.9,10,8.1,16.9,22,53.1,34,0
19/05/2002,1,19,05,2002,1260,34.2,1024.6,9999.9,10,6.3,13,999.9,54,41,0
20/05/2002,2,20,05,2002,1384,29.3,1029,9999.9,10,11.6,19,21,48.9,41,0
21/05/2002,3,21,05,2002,1383,28.5,1030.1,9999.9,10,4.8,8.9,999.9,57.2,35.6,0
